Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
56,0,1,1,1,2,1,1,3455,0,2,4,1,52280,2.0,0,11,8,0,18.0,4,5,0,3
36,0,2,1,4,2,1,1,3456,0,2,1,2,44780,0.0,0,18,8,1,15.0,3,14,7,8
55,0,0,1,2,3,3,1,3457,0,2,3,2,75470,7.0,0,16,8,0,31.0,2,9,6,2
43,0,2,2,25,2,1,1,3458,1,3,6,0,50550,5.0,0,22,8,0,18.0,2,1,0,0
20,1,1,2,8,3,2,1,3459,1,3,7,2,34640,1.0,0,20,8,0,2.0,3,2,0,2
21,1,2,1,1,4,1,1,3460,1,1,3,2,57750,1.0,0,18,8,0,1.0,2,1,1,0
46,0,2,2,12,3,2,1,3461,0,3,0,0,89430,8.0,0,12,8,1,19.0,6,16,1,7
51,1,2,2,23,3,3,1,3462,0,2,6,1,192720,9.0,0,20,8,0,18.0,2,10,2,7
28,1,0,1,19,4,1,1,3463,0,4,2,2,52380,1.0,0,17,8,1,10.0,4,10,1,9
26,0,2,1,5,4,3,1,3464,0,2,7,1,46820,1.0,0,11,8,1,6.0,3,5,1,3
30,0,2,1,8,3,3,1,3465,0,1,7,1,183000,0.0,0,14,8,0,7.0,6,6,0,2
41,0,2,2,1,4,1,1,3466,0,1,5,1,52570,1.0,0,14,8,0,10.0,2,10,0,8
38,0,2,1,5,3,5,1,3467,1,1,7,1,63490,0.0,0,11,8,0,20.0,3,19,1,9
40,0,2,2,1,4,2,1,3468,1,1,7,1,48690,4.0,0,12,8,0,14.0,2,11,11,1
27,0,0,2,11,3,5,1,3469,0,2,2,1,99850,1.0,0,14,8,1,3.0,3,3,1,2
55,0,1,1,23,5,1,1,3470,1,3,2,1,36970,3.0,0,13,8,1,23.0,1,3,1,2
28,0,2,1,1,3,1,1,3471,1,2,0,2,74570,3.0,0,11,8,2,10.0,1,8,1,7
44,1,2,1,18,4,1,1,3472,0,2,7,1,21190,9.0,0,15,8,0,24.0,3,20,3,6
33,0,2,2,23,4,2,1,3473,0,4,7,0,39830,4.0,0,12,8,0,9.0,3,3,1,2
35,1,2,2,7,4,1,1,3474,1,3,8,2,61180,0.0,0,21,8,1,9.0,3,8,4,7
33,1,1,1,1,2,1,1,3475,0,1,7,2,62140,1.0,0,19,8,2,14.0,3,13,3,8
28,0,2,0,1,1,0,1,3476,1,2,6,0,63470,1.0,0,15,8,1,4.0,2,4,2,2
34,0,1,2,29,4,2,1,3477,1,1,6,2,115100,0.0,0,14,8,1,7.0,5,6,0,4
37,0,2,1,7,4,1,1,3478,1,4,7,0,71430,2.0,0,21,8,0,8.0,6,1,0,0
25,1,2,0,25,4,0,1,3479,0,2,6,1,82680,1.0,0,12,8,0,7.0,3,7,5,6
26,1,2,2,8,2,2,1,3480,1,2,7,0,80950,1.0,0,15,8,0,1.0,3,1,0,0
33,1,2,1,8,2,1,1,3481,1,4,4,2,29040,4.0,0,13,8,0,5.0,2,2,2,2
42,0,2,1,11,1,1,1,3482,1,4,6,1,60320,0.0,0,14,8,0,23.0,2,22,13,7
28,1,1,1,7,3,1,1,3483,1,2,3,0,29760,1.0,0,14,8,0,1.0,3,1,0,0
50,1,1,1,1,4,3,1,3484,1,2,6,2,159920,3.0,0,14,8,0,5.0,3,0,0,0
33,0,1,2,9,3,3,1,3485,0,2,6,1,46490,0.0,0,12,8,0,4.0,2,3,0,2
34,0,0,2,1,1,2,1,3486,0,2,5,1,26960,3.0,0,23,8,0,6.0,3,0,0,0
48,0,0,2,2,1,1,1,3487,1,2,7,2,23700,2.0,0,11,8,0,27.0,3,5,2,1
45,0,0,1,1,3,3,1,3488,0,2,1,1,125040,1.0,0,12,8,1,15.0,2,15,4,12
52,0,2,2,1,3,1,1,3489,1,1,7,2,59740,7.0,0,18,8,1,18.0,6,8,4,0
38,0,2,1,6,2,3,1,3490,1,1,6,0,47360,0.0,0,11,8,1,9.0,3,8,2,7
29,0,2,1,8,3,3,1,3491,0,4,6,0,52960,4.0,0,14,8,0,11.0,3,7,1,7
28,0,2,0,1,3,0,1,3492,0,4,2,0,67810,0.0,0,15,8,1,10.0,2,9,1,7
46,0,2,1,6,4,3,1,3493,1,3,7,1,21740,3.0,0,11,8,1,23.0,3,12,4,9
38,0,2,1,7,4,3,1,3494,1,1,7,2,66530,7.0,0,20,8,1,10.0,2,1,0,0
43,0,1,1,5,3,3,1,3495,0,2,2,1,96990,8.0,0,19,8,1,18.0,3,8,0,1
39,1,1,2,1,3,2,1,3496,1,2,0,0,67550,7.0,0,14,8,1,21.0,2,18,11,5
40,0,2,1,1,1,1,1,3497,1,1,0,2,22130,1.0,0,17,8,0,21.0,4,20,4,9
21,0,2,1,1,4,1,1,3498,0,1,6,2,26100,1.0,0,11,8,1,2.0,3,2,2,2
39,0,0,1,6,3,1,1,3499,1,1,2,2,28510,9.0,0,15,8,0,9.0,2,5,0,3
36,0,0,1,1,3,3,1,3500,1,3,8,2,34520,2.0,0,13,8,3,18.0,4,11,0,9
31,0,1,1,7,3,1,1,3501,1,1,7,1,52580,0.0,0,14,8,3,3.0,5,2,2,2
28,0,2,2,2,4,2,1,3502,1,1,7,1,93550,0.0,0,11,8,0,6.0,4,5,0,4
35,0,1,1,9,2,4,1,3503,0,1,4,0,104960,1.0,0,13,8,1,5.0,2,5,0,2
49,0,2,2,2,2,3,1,3504,0,1,7,1,63800,6.0,0,23,8,1,22.0,1,9,2,3
34,0,1,2,9,1,5,1,3505,1,2,7,2,26570,2.0,0,13,8,1,5.0,3,3,0,2
29,0,1,1,1,4,3,1,3506,1,3,6,0,27160,0.0,0,18,8,0,8.0,2,7,1,1
42,0,2,2,21,2,1,1,3507,0,1,0,2,22010,4.0,0,12,8,1,16.0,3,1,0,0
29,0,2,2,4,2,4,1,3508,0,2,0,1,65400,1.0,0,22,8,0,10.0,2,10,1,2
38,0,2,1,1,3,3,1,3509,0,1,1,1,38160,1.0,0,13,8,2,7.0,2,7,5,0
28,0,1,2,6,4,1,1,3510,1,1,3,0,52530,1.0,0,15,8,0,3.0,2,3,0,2
18,1,0,1,2,4,3,1,3511,1,3,2,2,109650,1.0,0,18,8,0,0.0,5,0,0,0
33,1,2,1,3,2,1,1,3512,1,1,7,2,49360,0.0,0,14,8,0,6.0,2,5,0,3
41,0,2,1,4,2,3,1,3513,1,2,6,1,25430,3.0,0,12,8,0,6.0,3,1,0,0
31,1,1,2,10,3,5,1,3514,0,1,5,1,53040,1.0,0,17,8,0,2.0,3,2,2,2
37,0,2,1,23,3,1,1,3515,1,3,4,0,166590,7.0,0,16,8,1,9.0,2,6,1,3
27,0,2,1,6,2,3,1,3516,0,1,0,1,42600,1.0,0,11,8,2,4.0,2,4,2,2
34,0,2,2,1,1,2,1,3517,0,2,2,1,24760,1.0,0,19,8,0,6.0,2,6,1,3
35,0,2,1,6,3,1,1,3518,0,3,2,2,31020,1.0,0,13,8,1,6.0,3,5,1,4
29,1,2,1,6,3,1,1,3519,1,1,7,1,22440,1.0,0,12,8,3,11.0,5,11,3,10
40,0,1,1,2,4,3,1,3520,1,4,1,2,75960,9.0,0,11,8,0,20.0,0,18,2,13
42,1,1,2,2,4,1,1,3521,1,1,2,2,22850,0.0,0,16,8,0,22.0,3,21,13,14
42,0,2,1,1,2,1,1,3522,1,4,2,2,30340,7.0,0,21,8,1,9.0,3,6,1,5
35,0,2,1,5,3,3,1,3523,1,1,0,1,57150,6.0,0,24,8,2,10.0,0,8,1,7
24,0,2,2,7,4,1,1,3524,0,1,2,2,25760,8.0,0,17,8,3,6.0,3,4,1,2
28,1,2,1,15,4,1,1,3525,1,2,7,1,41970,1.0,0,13,8,0,1.0,3,1,0,0
26,0,2,1,1,4,1,1,3526,1,2,8,1,143360,1.0,0,21,8,1,8.0,3,8,0,7
30,0,2,1,7,2,1,1,3527,0,1,4,1,34480,1.0,0,11,8,0,10.0,3,10,1,4
40,0,1,1,26,4,1,1,3528,1,2,6,1,194060,3.0,0,20,8,3,16.0,2,1,0,0
35,0,2,1,18,5,3,1,3529,0,2,6,0,65380,2.0,0,16,8,1,15.0,3,7,6,4
34,0,1,1,6,2,1,1,3530,1,1,5,2,43060,0.0,0,11,8,0,14.0,2,13,4,9
35,0,1,1,3,3,3,1,3531,0,2,2,1,22580,1.0,0,11,8,1,2.0,2,2,2,2
43,1,2,2,5,3,2,1,3532,0,3,6,2,45220,8.0,0,15,8,1,7.0,3,4,1,3
32,0,0,1,11,2,4,1,3533,0,2,6,0,44870,1.0,0,11,8,0,1.0,5,1,0,0
56,0,2,1,3,2,4,1,3534,1,2,0,0,44490,,0,15,8,0,28.0,3,5,4,2
29,0,2,1,26,1,1,1,3535,1,1,2,1,22180,1.0,0,24,8,1,10.0,1,10,0,8
19,0,2,1,23,4,1,1,3536,1,2,2,2,191970,1.0,0,12,8,0,1.0,2,1,0,0
45,0,2,1,22,3,1,1,3537,0,2,8,1,132120,4.0,0,13,8,0,7.0,4,3,0,2
37,0,2,1,14,4,1,1,3538,1,3,6,1,65770,1.0,0,13,8,0,14.0,1,14,3,11
20,0,2,1,6,3,3,1,3539,1,5,5,2,83920,1.0,0,17,8,0,2.0,5,2,1,2
44,1,2,0,6,2,0,1,3540,1,3,7,2,45580,1.0,0,13,8,1,6.0,2,6,0,2
53,0,2,1,6,4,1,1,3541,1,1,5,0,40310,3.0,0,12,8,1,26.0,3,7,4,7
29,0,2,1,23,3,3,1,3542,1,1,7,1,79690,0.0,0,14,8,0,6.0,3,5,1,3
22,1,1,1,22,4,3,1,3543,1,1,8,1,26540,0.0,0,24,8,0,1.0,5,0,0,0
46,0,2,1,2,3,1,1,3544,1,2,6,1,165550,8.0,0,14,8,2,28.0,4,26,15,9
44,0,0,1,20,3,1,1,3545,1,1,8,2,45560,2.0,0,13,8,0,6.0,4,0,0,0
33,0,2,1,28,4,1,1,3546,0,1,3,1,60910,1.0,0,15,8,0,5.0,6,5,1,4
41,1,0,1,12,3,1,1,3547,1,2,8,0,195660,6.0,0,16,8,0,5.0,2,1,0,0
30,0,2,2,20,3,2,1,3548,1,3,7,0,48100,8.0,0,18,8,0,8.0,3,4,0,3
40,0,1,2,9,3,3,1,3549,1,1,4,1,45230,5.0,0,16,8,1,5.0,5,0,0,0
50,0,1,1,25,4,1,1,3550,0,2,0,1,32020,2.0,0,24,8,1,32.0,2,2,2,2
28,0,2,1,6,3,5,1,3551,1,2,6,1,23510,1.0,0,16,8,0,6.0,4,6,3,3
46,0,2,1,8,4,4,1,3552,1,3,3,1,17020,5.0,0,21,8,0,25.0,2,4,0,3
35,0,2,2,4,4,2,1,3553,1,1,2,1,180410,3.0,0,20,8,1,15.0,3,7,1,7
24,1,2,0,28,4,0,1,3554,1,3,4,1,28860,1.0,0,19,8,1,1.0,5,1,0,0
33,0,1,1,9,2,3,1,3555,0,1,7,1,20970,1.0,0,14,8,2,10.0,5,10,0,1
36,0,2,1,9,2,3,1,3556,1,2,7,0,119350,1.0,0,11,8,3,7.0,6,7,1,7
30,0,2,2,29,3,2,1,3557,1,1,7,0,25460,1.0,0,14,8,1,10.0,2,10,8,9
44,0,2,1,3,4,3,1,3558,1,2,6,2,25640,1.0,0,12,8,3,20.0,3,20,13,17
20,0,2,1,18,4,3,1,3559,1,1,1,2,84120,1.0,0,13,8,0,2.0,2,2,2,2
46,0,2,2,9,1,3,1,3560,0,1,7,0,141180,2.0,0,22,8,0,12.0,3,6,1,4
42,0,0,1,5,4,3,1,3561,1,5,7,1,170460,7.0,0,11,8,0,10.0,3,4,0,3
60,0,2,2,2,2,1,1,3562,1,2,7,0,25640,0.0,0,14,8,1,12.0,3,11,1,9
32,0,1,2,10,3,1,1,3563,0,1,7,1,102660,1.0,0,11,8,0,2.0,3,2,2,2
32,0,1,1,9,3,1,1,3564,0,2,6,2,50700,4.0,0,12,8,1,10.0,6,8,0,7
36,0,2,2,3,2,2,1,3565,1,4,0,0,178610,2.0,0,18,8,0,17.0,2,7,7,7
33,0,2,2,26,2,2,1,3566,1,1,6,1,42300,0.0,0,12,8,0,15.0,0,14,4,10
40,0,2,1,1,3,3,1,3567,0,2,6,0,37800,7.0,0,12,8,0,7.0,2,5,1,3
25,0,2,1,6,2,3,1,3568,0,1,2,2,27680,0.0,0,22,8,1,5.0,0,4,1,1
30,0,2,2,9,3,2,1,3569,0,1,6,1,90710,0.0,0,19,8,1,12.0,2,11,5,7
42,0,1,0,8,2,3,1,3570,1,1,7,1,106480,3.0,0,13,8,1,20.0,1,1,0,0
35,0,0,1,1,1,1,1,3571,1,2,7,1,136100,4.0,0,22,8,2,16.0,4,13,4,12
27,0,2,1,7,3,1,1,3572,1,3,4,1,34080,1.0,0,24,8,0,9.0,2,9,6,8
54,0,1,1,9,2,3,1,3573,1,2,8,0,29830,7.0,0,14,8,1,33.0,2,5,1,4
44,0,2,0,4,4,1,1,3574,1,5,2,1,76320,1.0,0,21,8,0,10.0,3,10,7,7
19,1,0,2,2,2,4,1,3575,1,3,0,2,98240,1.0,0,18,8,0,1.0,2,1,0,0
29,0,2,1,19,4,1,1,3576,1,1,4,0,99500,1.0,0,20,8,0,3.0,3,3,1,2
54,0,2,1,9,4,1,1,3577,1,2,7,1,20930,3.0,0,19,8,0,36.0,2,10,0,9
31,0,2,1,21,3,1,1,3578,1,2,2,1,99800,1.0,0,12,8,0,6.0,1,6,0,1
31,0,2,2,24,1,2,1,3579,0,1,7,2,38940,1.0,0,12,8,0,10.0,3,10,1,8
59,0,2,1,3,4,5,1,3580,1,1,6,2,40510,5.0,0,16,8,3,13.0,3,6,0,5
43,0,2,1,11,2,1,1,3581,1,3,2,1,168350,3.0,0,17,8,1,25.0,3,8,0,7
49,0,2,2,14,4,1,1,3582,1,2,6,1,62300,2.0,0,14,8,0,23.0,2,1,0,0
36,0,1,2,5,2,2,1,3583,0,1,2,1,47170,1.0,0,19,8,1,12.0,3,11,0,7
48,0,2,1,1,4,1,1,3584,0,2,2,2,132370,5.0,0,13,8,1,7.0,2,1,0,0
27,0,2,1,6,4,1,1,3585,1,2,2,0,37550,1.0,0,19,8,0,5.0,2,5,0,3
29,0,2,2,17,4,3,1,3586,1,1,2,0,65820,1.0,0,19,8,1,6.0,3,6,1,0
48,0,2,2,1,1,2,1,3587,1,2,4,2,74060,6.0,0,14,8,2,25.0,2,1,0,0
29,0,2,1,3,3,5,1,3588,0,2,0,0,48050,3.0,0,16,8,1,9.0,2,7,1,7
34,0,2,2,9,4,3,1,3589,0,2,2,1,27410,0.0,0,15,8,1,2.0,3,1,0,0
44,0,2,1,4,3,1,1,3590,0,1,2,1,42620,7.0,0,18,8,0,26.0,2,22,3,10
33,0,2,1,8,2,1,1,3591,0,2,6,0,161840,0.0,0,13,8,1,10.0,2,9,0,8
19,0,2,2,2,4,2,1,3592,1,3,2,2,115570,1.0,0,22,8,0,1.0,0,1,0,1
23,0,2,2,2,3,3,1,3593,1,3,2,1,18780,1.0,0,13,8,1,1.0,2,1,0,1
25,1,1,1,1,1,1,1,3594,1,1,4,2,109320,1.0,0,11,8,1,1.0,3,1,1,0
26,0,2,0,9,3,1,1,3595,1,2,6,2,68110,1.0,0,11,8,1,8.0,4,8,2,2
45,1,2,0,12,3,0,1,3596,1,2,2,2,43060,2.0,0,11,8,2,26.0,3,24,1,11
55,0,0,1,27,3,1,1,3597,0,2,3,0,48590,1.0,0,24,8,1,34.0,3,33,15,0
21,1,1,1,20,2,3,1,3598,0,4,6,2,53370,1.0,0,14,8,1,2.0,2,2,2,2
46,0,2,1,1,4,1,1,3599,1,1,4,1,23400,2.0,0,13,8,1,26.0,2,11,0,8
34,0,2,2,13,4,3,1,3600,1,3,8,2,74910,0.0,0,14,8,1,4.0,3,3,0,2
51,0,1,1,14,3,1,1,3601,1,2,5,0,105270,4.0,0,14,8,0,31.0,3,29,11,10
59,0,2,1,4,2,1,1,3602,1,2,6,2,165950,6.0,0,21,8,1,25.0,2,9,5,4
34,0,1,2,14,4,3,1,3603,0,3,6,0,88340,4.0,0,13,8,1,15.0,1,11,5,10
28,0,1,1,2,3,4,1,3604,0,1,3,2,55770,0.0,0,19,8,0,5.0,3,4,0,2
44,0,2,1,3,4,1,1,3605,1,2,6,0,47070,1.0,0,17,8,0,26.0,4,25,14,13
34,0,1,2,1,3,1,1,3606,1,2,7,1,24000,4.0,0,18,8,1,14.0,3,10,1,8
35,0,2,1,9,3,1,1,3607,1,4,0,1,98240,0.0,0,19,8,0,4.0,2,3,2,2
42,0,2,1,23,4,1,1,3608,0,1,3,1,64470,6.0,0,13,8,0,18.0,3,1,0,0
43,0,2,1,7,2,3,1,3609,0,1,2,2,195020,3.0,0,18,8,2,23.0,3,21,15,17
36,0,2,1,2,4,3,1,3610,1,1,0,2,27250,9.0,0,21,8,1,18.0,4,16,5,12
44,1,2,1,21,4,1,1,3611,0,2,2,1,62720,1.0,0,19,8,1,10.0,3,10,0,5
28,0,1,1,2,3,1,1,3612,0,2,8,1,21270,1.0,0,14,8,0,2.0,3,2,2,2
51,0,1,2,21,4,3,1,3613,1,2,6,2,182000,0.0,0,17,8,0,8.0,3,7,7,7
30,0,0,1,2,4,4,1,3614,1,1,6,2,20960,7.0,0,11,8,3,10.0,2,8,1,7
29,1,2,1,29,4,5,1,3615,0,1,8,0,28860,3.0,0,13,8,0,10.0,4,7,7,7
28,0,2,2,1,4,1,1,3616,0,2,8,2,20330,2.0,0,15,8,1,5.0,5,3,1,2
25,0,2,1,18,2,1,1,3617,1,1,6,2,36220,1.0,0,25,8,0,2.0,0,2,2,1
32,0,2,1,10,4,4,1,3618,0,1,7,1,42330,1.0,0,11,8,0,10.0,5,10,0,8
45,0,1,1,19,3,3,1,3619,1,3,2,2,36810,3.0,0,17,8,1,22.0,2,0,0,0
39,0,2,2,29,1,2,1,3620,0,1,2,0,54600,6.0,0,13,8,2,21.0,3,19,15,2
58,0,2,1,27,3,4,1,3621,1,2,2,0,21870,1.0,0,18,8,1,2.0,1,2,2,2
32,1,2,1,5,3,5,1,3622,0,1,7,1,96020,1.0,0,13,8,1,10.0,3,10,1,1
39,1,2,1,18,2,1,1,3623,1,2,2,2,28360,0.0,0,20,8,0,6.0,3,5,0,3
30,0,2,2,9,1,2,1,3624,1,4,5,1,40890,0.0,0,18,8,0,10.0,2,9,6,7
36,0,2,2,1,3,2,1,3625,1,2,7,1,166270,3.0,0,12,8,0,10.0,5,7,1,7
46,0,2,2,4,3,3,1,3626,1,1,6,2,26190,6.0,0,12,8,1,10.0,3,7,5,7
28,0,0,1,1,3,3,1,3627,1,5,7,1,56790,0.0,0,13,8,0,10.0,2,9,7,5
50,0,2,1,20,2,3,1,3628,0,5,2,1,154020,4.0,0,21,8,0,25.0,3,3,1,2
40,1,2,2,8,1,4,1,3629,1,1,2,2,59850,2.0,0,13,8,3,9.0,1,5,1,0
52,1,2,1,3,2,5,1,3630,1,3,2,2,25790,9.0,0,19,8,1,10.0,1,8,7,7
30,0,2,1,6,4,3,1,3631,0,1,7,1,30410,1.0,0,11,8,1,9.0,2,9,0,8
39,0,2,1,26,1,3,1,3632,1,2,0,2,34470,0.0,0,14,8,0,9.0,5,8,1,7
31,0,0,1,1,2,3,1,3633,1,1,7,0,195130,1.0,0,12,8,1,10.0,1,10,9,6
41,0,0,2,6,3,1,1,3634,0,1,5,2,27730,1.0,0,11,8,0,19.0,3,19,11,9
31,1,1,1,3,1,1,1,3635,1,1,7,2,71040,1.0,0,14,8,1,3.0,3,3,2,2
44,1,2,2,5,3,1,1,3636,1,1,2,1,63220,4.0,0,11,8,1,10.0,2,3,1,2
42,0,0,1,4,3,1,1,3637,1,2,2,1,20830,0.0,0,12,8,2,21.0,3,20,2,10
55,0,2,2,11,3,5,1,3638,1,2,4,1,83810,4.0,0,15,8,1,23.0,3,19,9,11
56,0,2,2,3,2,3,1,3639,0,3,4,2,26910,6.0,0,16,8,1,36.0,6,7,7,7
40,0,0,1,1,1,1,1,3640,1,1,2,0,42860,9.0,0,15,8,0,6.0,6,4,0,0
34,0,2,1,3,2,5,1,3641,1,2,5,0,26590,0.0,0,24,8,3,10.0,2,9,1,6
40,0,2,2,4,3,3,1,3642,1,2,7,2,94340,1.0,0,13,8,1,9.0,3,9,8,8
41,0,1,2,1,4,4,1,3643,0,2,0,0,55610,0.0,0,11,8,0,10.0,2,9,1,7
35,0,1,2,1,2,5,1,3644,1,2,3,2,66460,1.0,0,13,8,1,9.0,2,9,1,1
51,0,2,2,18,2,1,1,3645,1,4,4,0,77250,1.0,0,13,8,1,33.0,2,33,0,10
38,0,2,2,2,4,1,1,3646,0,1,6,0,107250,3.0,0,18,8,0,11.0,5,7,1,7
34,0,2,2,4,3,1,1,3647,1,2,6,2,88470,1.0,0,16,8,0,10.0,3,10,9,6
25,0,2,1,6,2,3,1,3648,0,4,6,1,20450,3.0,0,19,8,0,7.0,3,3,1,2
58,1,2,2,1,4,5,1,3649,1,2,7,1,10090,7.0,0,13,8,2,31.0,3,10,5,9
40,0,2,1,14,4,3,1,3650,0,1,6,1,33480,3.0,0,22,8,0,7.0,2,4,0,3
36,0,1,2,16,2,1,1,3651,1,1,6,1,12810,2.0,0,11,8,0,17.0,2,15,6,13
48,0,2,1,2,1,1,1,3652,1,2,6,2,28190,1.0,0,20,8,0,11.0,2,10,0,8
27,0,2,1,2,3,1,1,3653,0,2,2,1,48510,8.0,0,18,8,0,5.0,2,1,0,0
51,0,2,1,4,1,3,1,3654,0,3,4,2,40280,3.0,0,14,8,0,29.0,3,5,0,3
18,0,0,1,1,4,3,1,3655,1,2,7,2,27200,1.0,0,22,8,1,0.0,2,0,0,0
35,0,2,1,1,4,4,1,3656,0,2,5,1,81200,0.0,0,13,8,0,10.0,2,9,0,0
27,0,1,1,26,4,3,1,3657,0,1,5,2,46470,3.0,0,17,8,0,8.0,3,6,0,0
55,1,2,1,19,3,5,1,3658,1,1,1,2,46800,6.0,0,14,8,3,24.0,0,19,3,8
56,0,2,1,24,4,1,1,3659,1,2,2,1,32210,4.0,0,15,8,2,33.0,2,19,15,9
34,0,0,2,1,2,1,1,3660,1,2,6,0,86210,1.0,0,17,8,1,5.0,1,5,0,0
40,0,2,1,3,3,1,1,3661,1,2,7,0,45770,5.0,0,11,8,1,15.0,3,12,11,8
34,0,2,1,5,3,1,1,3662,1,1,6,1,45530,4.0,0,18,8,1,10.0,2,8,7,7
31,1,1,1,2,2,3,1,3663,0,2,4,2,53960,7.0,0,17,8,1,3.0,2,1,0,0
35,1,1,1,1,2,3,1,3664,1,1,4,1,67960,0.0,0,13,8,0,5.0,2,4,3,2
38,0,1,1,7,3,3,1,3665,0,2,8,0,76250,1.0,0,15,8,0,4.0,2,4,0,3
34,0,2,1,10,4,4,1,3666,0,2,2,2,74120,1.0,0,24,8,0,14.0,4,14,4,11
28,0,2,1,2,3,1,1,3667,0,2,0,1,111590,1.0,0,12,8,0,5.0,2,5,0,4
31,1,2,1,15,2,1,1,3668,1,2,7,1,49600,1.0,0,15,8,0,10.0,3,10,6,7
39,0,2,1,17,4,5,1,3669,0,2,0,1,104750,3.0,0,11,8,1,8.0,3,5,1,4
51,0,1,1,20,3,3,1,3670,1,2,7,1,148140,2.0,0,11,8,1,14.0,2,4,3,2
41,0,1,1,1,3,1,1,3671,1,4,7,0,191410,3.0,0,12,8,1,12.0,2,6,3,3
37,0,2,1,2,2,3,1,3672,0,1,0,1,54050,7.0,0,15,8,0,8.0,3,6,1,3
33,0,1,1,2,3,3,1,3673,0,1,7,1,87930,6.0,0,17,8,0,8.0,2,5,1,2
32,0,2,1,1,4,3,1,3674,1,5,5,1,191890,0.0,0,12,8,1,4.0,3,3,1,2
39,0,0,1,29,2,1,1,3675,1,2,7,1,38750,3.0,0,15,8,0,13.0,3,6,0,5
25,0,2,1,7,4,1,1,3676,1,1,7,1,22160,2.0,0,13,8,3,6.0,2,3,1,2
52,0,1,1,2,1,1,1,3677,1,2,7,1,117130,2.0,0,14,8,0,24.0,2,5,0,2
43,0,2,1,2,2,3,1,3678,1,1,2,2,78610,1.0,0,14,8,2,20.0,1,20,1,8
27,0,2,1,2,4,1,1,3679,1,1,1,1,37080,1.0,0,16,8,2,6.0,2,6,4,4
27,1,2,1,2,5,1,1,3680,0,1,6,2,137700,1.0,0,18,8,1,8.0,3,8,7,7
26,0,2,1,2,2,4,1,3681,1,3,2,2,53040,0.0,0,20,8,1,5.0,2,4,1,1
42,0,2,2,23,3,2,1,3682,0,3,6,1,26420,0.0,0,13,8,1,21.0,3,20,0,9
52,0,2,1,5,2,1,1,3683,0,1,0,1,27590,9.0,0,18,8,1,12.0,6,5,0,4
37,0,2,1,20,5,1,1,3684,1,2,3,2,68040,4.0,0,13,8,1,8.0,1,3,0,2
35,0,1,1,6,4,3,1,3685,0,2,5,2,61420,2.0,0,15,8,1,10.0,2,2,2,2
25,0,2,1,1,4,3,1,3686,1,2,7,1,25000,4.0,0,14,8,2,7.0,2,3,0,2
26,0,2,1,29,4,1,1,3687,1,1,6,2,63890,0.0,0,22,8,0,8.0,2,7,0,7
29,0,2,2,9,3,1,1,3688,1,1,2,2,111030,1.0,0,12,8,0,10.0,5,10,0,9
49,1,1,2,6,5,3,1,3689,0,2,0,2,23420,3.0,0,18,8,0,20.0,2,4,1,3
29,1,1,2,3,2,2,1,3690,0,2,2,2,68110,0.0,0,15,8,1,9.0,2,8,7,7
54,0,2,2,1,3,3,1,3691,0,2,3,2,22970,6.0,0,18,8,2,29.0,2,20,12,7
58,0,2,2,22,3,1,1,3692,0,2,2,1,24500,3.0,0,12,8,1,32.0,2,9,1,5
55,0,2,1,7,3,1,1,3693,0,3,6,0,50930,2.0,0,16,8,1,31.0,3,7,0,0
36,0,2,1,1,3,3,1,3694,1,2,7,2,53090,3.0,0,13,8,0,15.0,5,5,0,1
31,1,1,2,4,3,1,1,3695,1,2,3,2,30570,1.0,0,19,8,0,1.0,3,1,0,0
30,0,2,2,3,3,1,1,3696,1,3,7,0,51210,7.0,0,13,8,0,8.0,4,3,0,2
31,0,2,1,1,3,3,1,3697,1,1,2,2,168560,3.0,0,12,8,1,9.0,3,3,1,0
34,0,1,2,2,1,2,1,3698,0,5,3,0,26860,5.0,0,11,8,0,10.0,3,4,1,3
31,1,2,2,20,3,5,1,3699,1,1,6,2,61800,1.0,0,14,8,1,1.0,2,1,0,0
27,0,2,0,11,4,3,1,3700,1,4,7,1,66320,0.0,0,16,8,0,6.0,3,5,1,4
36,0,2,2,1,3,2,1,3701,1,2,6,2,35050,1.0,0,12,8,2,10.0,2,10,1,8
36,0,2,1,24,3,4,1,3702,0,3,5,1,63970,4.0,0,14,8,1,11.0,3,3,0,2
47,0,2,1,23,4,1,1,3703,0,2,7,1,62740,7.0,0,14,8,2,17.0,0,6,1,2
25,1,2,2,16,4,1,1,3704,1,2,6,1,198590,3.0,0,19,8,0,6.0,3,3,2,2
37,0,0,2,8,4,3,1,3705,1,1,0,2,75870,0.0,0,22,8,1,7.0,5,6,1,3
56,0,2,1,10,4,4,1,3706,1,2,8,1,42580,2.0,0,16,8,0,5.0,2,3,1,0
47,0,2,1,3,2,3,1,3707,1,2,2,1,43640,3.0,0,11,8,1,26.0,3,20,5,6
24,0,2,1,5,1,4,1,3708,1,1,4,1,43350,1.0,0,15,8,1,5.0,5,5,0,3
32,0,2,2,4,3,2,1,3709,1,1,6,1,53260,4.0,0,14,8,1,7.0,2,4,0,3
34,0,2,1,9,2,3,1,3710,1,1,7,1,32800,5.0,0,13,8,0,7.0,3,5,0,2
